latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
43.198593,27.9403,48.0,10800,Europe/Sofia,GMT+3

time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),precipitation_sum (mm),relative_humidity_2m_mean (%),wind_speed_10m_max (km/h),et0_fao_evapotranspiration (mm)
2015-10-21,15.5,11.0,12.6,2.40,81,19.7,0.81
2015-10-22,13.7,10.8,12.3,5.40,81,20.9,1.02
2015-10-23,12.0,10.8,11.5,15.00,83,21.5,0.87
2015-10-24,14.3,10.1,11.7,1.00,71,21.3,1.56
2015-10-25,15.9,8.3,11.6,0.00,75,10.2,1.72
2015-10-26,15.8,6.5,11.1,0.00,82,7.7,1.65
2015-10-27,13.0,9.0,10.8,0.00,76,11.0,1.26
2015-10-28,13.1,6.0,9.4,0.00,71,9.3,1.70
2015-10-29,13.4,5.6,9.9,0.00,75,11.4,1.55
2015-10-30,14.5,9.9,11.7,0.40,78,16.6,1.25
2015-10-31,11.8,9.0,10.2,0.00,69,23.7,1.71
2015-11-01,12.2,8.3,10.0,0.00,71,18.2,1.51
2015-11-02,13.9,5.0,9.1,0.00,75,9.1,1.57
2015-11-03,16.6,6.4,10.5,0.00,71,11.1,1.73
2015-11-04,16.0,5.1,10.5,0.00,77,8.2,1.52
2015-11-05,16.4,5.8,11.1,0.00,82,6.6,1.51
2015-11-06,14.4,6.2,10.0,0.00,90,8.4,1.25
2015-11-07,12.2,8.1,10.0,0.00,84,8.7,1.08
2015-11-08,13.6,7.2,9.9,0.00,84,11.2,1.05
2015-11-09,15.7,10.1,12.2,0.00,79,18.3,1.45
2015-11-10,16.5,8.5,12.6,0.30,82,15.2,1.08
2015-11-11,19.6,13.3,15.6,0.00,73,18.4,1.96
2015-11-12,18.5,11.2,14.6,0.00,83,11.0,1.42
2015-11-13,16.6,11.0,13.7,0.00,82,10.9,1.33
2015-11-14,17.5,10.5,13.2,0.00,80,16.5,1.44
2015-11-15,14.2,8.4,11.1,0.00,70,13.8,1.47
2015-11-16,17.6,8.7,12.8,0.20,60,22.2,2.10
2015-11-17,11.7,7.8,9.9,0.00,76,13.7,0.65
2015-11-18,17.4,9.3,12.7,0.00,76,10.9,1.41
2015-11-19,17.1,10.4,13.2,0.00,68,16.7,1.75
2015-11-20,18.0,8.9,13.0,0.00,71,12.9,1.71
2015-11-21,18.2,11.6,14.8,0.00,76,24.4,1.57
2015-11-22,20.7,16.3,17.9,0.00,70,30.3,2.77
2015-11-23,17.5,11.2,13.5,7.50,81,24.1,0.74
2015-11-24,15.9,9.9,12.3,2.30,90,16.2,0.56
2015-11-25,14.0,7.6,9.8,3.40,91,19.6,0.41
2015-11-26,14.2,7.1,11.3,7.50,88,25.6,0.77
2015-11-27,11.6,6.1,8.3,2.10,87,16.6,0.59
2015-11-28,13.3,5.6,11.1,17.80,94,22.8,0.40
2015-11-29,7.7,4.5,6.1,0.00,71,24.5,1.23
2015-11-30,10.9,3.4,7.0,0.00,66,17.1,1.50
2015-12-01,14.5,7.2,10.3,0.00,60,27.5,1.92
2015-12-02,11.4,5.1,8.1,0.00,57,27.2,1.73
2015-12-03,9.3,3.0,5.6,0.00,72,9.3,0.94
2015-12-04,8.9,4.0,6.2,0.00,83,8.7,0.63
2015-12-05,11.3,4.9,7.2,0.00,82,9.6,0.84
2015-12-06,11.2,5.2,7.4,0.00,87,10.2,0.74
2015-12-07,13.3,3.7,7.7,0.00,84,12.2,0.95
2015-12-08,9.8,4.8,6.8,0.00,85,13.7,0.71
2015-12-09,9.2,6.6,7.8,0.00,81,15.3,0.64
2015-12-10,7.8,4.4,6.4,0.10,85,17.6,0.46
2015-12-11,4.6,2.8,3.7,0.00,77,16.4,0.61
2015-12-12,8.2,2.9,4.8,0.00,81,13.4,0.71
2015-12-13,8.8,2.2,5.3,0.00,84,9.6,0.72
2015-12-14,10.4,3.9,6.6,0.00,76,15.6,0.95
2015-12-15,7.9,3.6,5.6,0.00,77,9.2,0.60
2015-12-16,7.5,3.6,5.8,1.40,82,13.4,0.52
2015-12-17,5.8,1.5,3.6,0.00,78,13.7,0.74
2015-12-18,6.9,0.2,3.0,0.00,80,9.8,0.72
2015-12-19,8.5,-0.0,3.6,0.00,84,8.1,0.69
2015-12-20,11.0,2.0,5.5,0.00,86,9.0,0.78
2015-12-21,12.3,2.3,6.5,0.00,86,10.5,0.83
2015-12-22,12.8,4.5,8.0,0.00,79,19.3,1.07
2015-12-23,13.5,5.7,8.8,0.00,84,11.6,0.87
2015-12-24,13.9,4.8,8.3,0.00,85,9.2,0.89
2015-12-25,10.5,3.1,6.7,0.00,92,14.9,0.54
2015-12-26,11.7,4.9,7.5,0.00,86,12.5,0.79
2015-12-27,14.8,5.3,8.6,0.00,80,11.2,0.97
2015-12-28,15.2,3.0,8.4,0.00,78,10.5,1.13
2015-12-29,7.9,0.8,5.0,1.10,83,18.5,0.52
2015-12-30,0.5,-3.3,-1.6,0.00,53,26.3,1.36
2015-12-31,-2.0,-5.4,-4.0,0.00,53,26.5,1.23
