latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
43.40949,24.55772,87.0,10800,Europe/Sofia,GMT+3

time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),precipitation_sum (mm),relative_humidity_2m_mean (%),wind_speed_10m_max (km/h),et0_fao_evapotranspiration (mm)
2011-02-17,7.9,-1.3,1.8,2.60,80,11.7,1.05
2011-02-18,9.4,-2.3,2.4,0.00,89,11.5,1.05
2011-02-19,4.6,1.4,3.4,11.50,99,12.2,0.25
2011-02-20,2.1,-1.0,0.6,5.70,88,12.9,0.60
2011-02-21,6.1,-1.9,1.4,0.00,80,15.7,1.00
2011-02-22,3.7,0.6,1.7,3.30,89,15.1,0.54
2011-02-23,1.0,-1.6,-0.1,0.40,90,10.5,0.45
2011-02-24,-1.7,-3.9,-2.3,0.10,89,14.5,0.41
2011-02-25,-2.9,-4.7,-3.9,1.60,88,11.0,0.54
2011-02-26,-2.4,-6.4,-4.4,0.00,83,15.5,0.79
2011-02-27,-2.2,-7.2,-5.1,0.00,82,15.7,0.91
2011-02-28,-1.9,-10.8,-6.2,0.00,87,9.2,0.78
2011-03-01,-1.7,-6.7,-4.4,0.00,82,13.1,0.78
2011-03-02,-0.3,-5.4,-3.0,0.60,81,23.2,0.76
2011-03-03,0.9,-2.3,-0.8,2.00,88,17.9,0.64
2011-03-04,2.2,-2.0,-0.4,0.00,91,5.9,1.13
2011-03-05,4.5,-5.8,-1.4,0.00,91,10.1,1.33
2011-03-06,4.9,-2.5,1.2,0.00,79,23.4,1.35
2011-03-07,1.8,-6.3,-0.4,6.40,78,18.3,1.20
2011-03-08,0.7,-7.3,-3.5,0.00,67,17.8,1.17
2011-03-09,1.1,-6.1,-2.0,0.00,67,12.2,0.99
2011-03-10,7.2,-4.6,0.7,0.00,55,15.0,1.81
2011-03-11,12.5,-3.1,4.5,0.00,59,11.9,2.45
2011-03-12,15.9,-1.3,7.3,0.00,65,10.5,2.65
2011-03-13,17.7,-0.5,8.0,0.00,72,9.7,2.63
2011-03-14,18.5,0.5,9.7,0.00,70,9.7,2.58
2011-03-15,20.8,2.7,11.5,1.10,72,8.8,2.71
2011-03-16,21.4,5.0,13.5,0.00,75,13.5,3.11
2011-03-17,16.8,7.2,11.2,4.80,87,19.1,1.47
2011-03-18,10.5,6.1,7.8,0.20,90,15.4,0.88
2011-03-19,7.7,5.2,6.5,0.00,89,10.1,0.51
2011-03-20,7.3,4.7,6.0,0.70,86,15.9,0.73
2011-03-21,7.1,3.0,4.8,0.40,79,16.5,0.98
2011-03-22,8.2,-2.2,3.6,0.40,81,8.9,1.54
2011-03-23,13.2,0.9,7.1,0.00,68,15.5,2.17
2011-03-24,16.6,4.4,10.8,0.00,63,23.0,3.33
2011-03-25,19.6,6.9,13.0,0.00,55,18.8,3.84
2011-03-26,20.1,9.6,14.4,0.00,45,22.2,4.46
2011-03-27,18.0,8.0,12.4,0.10,64,18.8,2.99
2011-03-28,15.6,4.5,9.6,0.00,84,16.2,2.06
2011-03-29,13.7,6.5,9.9,6.90,91,8.9,1.03
2011-03-30,11.9,7.6,9.7,3.20,90,10.7,0.88
2011-03-31,16.8,4.0,10.5,0.00,76,12.1,3.01
2011-04-01,15.4,3.0,10.0,0.00,78,14.3,2.42
2011-04-02,12.9,5.8,9.6,0.10,82,9.7,1.30
2011-04-03,12.9,6.6,9.7,0.50,76,16.1,2.07
2011-04-04,15.1,6.2,10.3,0.00,68,16.0,2.74
2011-04-05,17.9,2.9,10.8,0.90,76,20.0,3.12
2011-04-06,12.2,9.0,10.5,0.30,79,15.9,1.12
2011-04-07,19.2,6.3,12.9,0.00,69,18.7,3.51
2011-04-08,20.1,13.4,16.5,0.00,52,41.1,4.95
2011-04-09,18.3,12.0,15.0,0.00,43,41.0,5.41
2011-04-10,13.3,8.4,10.9,0.00,41,31.3,4.37
2011-04-11,12.8,4.7,9.4,0.50,49,19.8,3.64
2011-04-12,16.5,5.1,10.5,2.50,58,26.0,2.41
2011-04-13,14.4,7.1,11.4,4.10,72,23.6,2.31
2011-04-14,11.2,4.5,7.0,15.70,78,27.1,1.51
2011-04-15,13.8,5.3,9.3,0.00,60,32.5,3.08
2011-04-16,14.5,2.7,9.4,0.00,66,16.5,3.03
2011-04-17,14.6,5.3,10.3,0.00,57,18.1,3.29
2011-04-18,12.2,3.1,8.4,0.00,67,11.6,1.93
2011-04-19,14.8,7.2,10.4,3.50,78,10.9,1.92
2011-04-20,17.2,9.0,12.7,0.30,62,18.0,3.87
2011-04-21,18.9,5.9,12.7,0.00,55,11.4,4.31
2011-04-22,19.4,4.3,12.4,0.00,60,20.5,4.44
2011-04-23,15.9,5.4,10.8,0.00,58,17.4,4.01
2011-04-24,18.1,4.7,12.1,0.00,58,18.4,4.33
2011-04-25,17.9,6.5,12.5,0.00,62,19.6,4.19
2011-04-26,18.6,6.8,13.3,0.00,61,22.9,3.77
2011-04-27,17.5,8.2,13.0,1.70,69,18.0,2.59
2011-04-28,14.5,10.4,12.2,3.30,85,14.4,1.28
2011-04-29,19.6,9.0,13.9,2.00,81,13.7,3.38
2011-04-30,20.8,9.2,15.0,0.80,78,12.2,3.86
2011-05-01,22.1,10.4,16.4,1.90,76,8.3,3.38
2011-05-02,20.6,11.4,15.7,2.30,76,21.4,2.69
2011-05-03,18.7,9.0,14.4,4.10,85,17.3,1.89
2011-05-04,16.6,11.4,14.2,9.60,91,15.6,1.33
2011-05-05,13.1,9.2,11.3,1.70,75,23.3,1.53
2011-05-06,17.7,6.6,12.0,0.10,61,11.1,4.03
2011-05-07,19.2,7.2,13.3,0.20,50,18.0,4.85
2011-05-08,13.7,7.6,10.3,0.30,72,13.1,2.19
2011-05-09,15.5,4.3,10.8,0.20,75,11.7,2.48
2011-05-10,22.3,8.6,15.1,0.40,69,12.1,4.27
2011-05-11,19.0,10.0,14.4,4.30,80,16.5,3.49
2011-05-12,17.2,10.6,13.6,10.50,82,12.1,2.43
2011-05-13,21.7,9.4,15.9,0.20,68,10.7,4.10
2011-05-14,23.4,13.2,18.3,0.00,63,14.8,4.72
2011-05-15,26.4,10.5,19.1,0.00,65,9.8,5.13
2011-05-16,26.3,14.9,19.3,9.40,69,14.5,4.13
2011-05-17,23.0,13.2,17.3,1.50,74,15.8,2.96
2011-05-18,22.6,12.1,17.4,0.00,71,14.9,4.33
2011-05-19,23.5,10.9,17.6,1.10,75,12.6,3.99
2011-05-20,24.4,12.1,18.4,0.60,81,11.3,4.18
2011-05-21,24.9,13.2,19.4,1.10,78,9.5,4.69
2011-05-22,26.2,13.0,20.1,0.20,73,11.4,4.98
2011-05-23,26.6,14.6,20.9,0.00,71,12.2,4.87
2011-05-24,26.4,13.7,20.6,0.30,73,13.4,4.67
2011-05-25,26.3,15.7,21.1,0.10,76,7.6,4.66
2011-05-26,24.4,14.8,20.1,0.50,77,19.8,4.12
2011-05-27,24.8,15.5,20.2,0.00,69,15.9,5.15
2011-05-28,25.3,13.5,20.0,0.00,66,11.8,5.21
2011-05-29,25.7,13.1,20.3,1.10,63,10.1,4.65
2011-05-30,25.9,15.6,20.5,5.60,72,13.0,4.49
2011-05-31,24.0,14.3,19.1,3.70,84,8.5,3.83
2011-06-01,25.0,13.8,19.9,0.70,82,11.3,4.12
2011-06-02,25.8,14.9,20.8,5.60,78,8.3,4.22
2011-06-03,25.5,17.9,20.7,6.10,84,10.7,3.22
2011-06-04,26.6,15.2,21.2,0.30,81,9.3,4.56
2011-06-05,27.7,16.0,22.0,0.10,74,14.5,4.89
2011-06-06,28.1,16.5,22.5,0.00,69,17.1,5.74
2011-06-07,28.6,16.0,22.7,0.00,63,13.4,5.80
2011-06-08,32.5,17.3,25.2,0.30,63,8.7,5.84
2011-06-09,26.7,19.9,23.0,3.50,75,22.4,3.98
2011-06-10,22.7,17.6,20.4,0.60,64,32.7,4.78
2011-06-11,21.1,16.9,18.5,10.00,81,24.0,2.12
2011-06-12,22.9,16.1,18.9,12.50,83,12.4,2.96
2011-06-13,24.3,16.0,19.9,5.10,75,15.6,4.09
2011-06-14,23.8,15.4,19.9,4.80,78,8.1,4.25
2011-06-15,25.5,14.4,20.7,0.10,77,7.3,4.56
2011-06-16,26.3,16.4,21.6,0.40,75,6.5,4.78
2011-06-17,28.0,15.2,22.5,0.00,70,8.2,5.26
2011-06-18,29.1,16.6,23.9,0.00,65,9.2,5.45
2011-06-19,31.8,17.6,25.5,0.00,62,9.0,5.71
2011-06-20,24.9,17.7,21.5,0.00,51,30.4,6.76
2011-06-21,25.8,15.5,21.0,0.00,50,15.9,5.98
2011-06-22,28.9,14.1,22.5,0.00,56,8.1,5.99
2011-06-23,31.6,15.9,24.8,0.00,57,8.0,6.31
2011-06-24,32.9,18.0,26.3,0.00,56,8.8,6.19
2011-06-25,26.1,19.6,23.1,0.30,52,31.6,6.48
2011-06-26,23.3,15.3,19.7,0.10,45,21.1,6.29
2011-06-27,24.5,15.2,20.3,0.00,40,21.7,6.46
2011-06-28,24.0,16.5,19.7,0.50,46,26.7,5.42
2011-06-29,24.4,15.7,19.8,3.80,64,21.8,4.32
2011-06-30,25.5,16.5,20.4,12.00,77,13.8,3.38
2011-07-01,21.7,18.1,19.5,12.10,81,25.5,2.49
2011-07-02,22.8,16.1,19.5,0.30,55,25.1,5.96
2011-07-03,19.2,14.0,15.8,12.40,78,11.4,2.24
2011-07-04,25.9,11.1,19.3,0.00,64,22.1,5.34
2011-07-05,28.5,15.1,22.3,0.90,67,15.1,5.40
2011-07-06,26.3,18.6,22.2,0.00,66,23.4,5.25
2011-07-07,28.3,17.9,23.3,0.00,55,18.9,5.52
2011-07-08,31.1,17.3,25.1,0.00,57,9.8,5.79
2011-07-09,32.9,17.9,26.3,0.00,62,9.5,6.09
2011-07-10,33.3,19.0,27.2,0.00,63,10.2,6.09
2011-07-11,32.8,20.8,27.5,0.50,61,13.7,6.20
2011-07-12,31.2,21.5,26.3,1.50,65,11.1,5.54
2011-07-13,30.8,20.4,26.0,0.00,67,14.2,5.54
2011-07-14,31.7,20.2,26.6,0.00,60,14.9,6.21
2011-07-15,33.7,20.5,27.7,0.00,53,13.7,7.01
2011-07-16,35.2,21.0,28.7,0.00,47,10.0,6.53
2011-07-17,29.9,21.5,25.5,10.00,69,10.6,3.96
2011-07-18,28.8,19.8,24.2,1.50,79,10.1,4.07
2011-07-19,32.3,19.6,26.3,0.00,66,8.6,5.91
2011-07-20,35.8,21.6,27.1,8.10,65,16.0,5.78
2011-07-21,26.8,19.8,23.2,3.20,62,25.6,5.56
2011-07-22,27.9,17.1,22.4,0.80,58,15.9,5.17
2011-07-23,28.2,17.7,23.6,0.30,64,11.2,4.71
2011-07-24,28.8,18.5,24.2,0.00,64,16.3,5.48
2011-07-25,28.9,20.1,24.0,3.10,69,15.5,4.32
2011-07-26,25.7,19.2,22.4,6.80,78,16.9,2.75
2011-07-27,27.8,18.2,23.2,0.00,69,14.4,4.63
2011-07-28,30.8,18.1,24.9,0.00,65,13.2,5.35
2011-07-29,29.7,21.0,25.3,2.90,64,15.5,4.67
2011-07-30,26.5,19.8,22.9,0.00,64,21.5,4.54
2011-07-31,28.0,18.9,23.4,0.00,51,20.5,6.06
2011-08-01,28.2,18.4,23.3,0.00,54,18.8,5.84
2011-08-02,27.7,18.2,23.2,0.00,56,18.1,5.44
2011-08-03,28.9,19.7,24.3,0.00,60,16.1,5.02
2011-08-04,29.6,18.5,24.5,0.70,57,10.5,4.68
2011-08-05,23.4,19.3,21.1,7.60,88,10.3,1.99
2011-08-06,28.0,18.3,22.7,0.20,73,13.0,4.16
2011-08-07,30.5,18.0,24.4,0.00,59,10.2,5.48
2011-08-08,32.6,18.3,25.9,0.00,59,12.3,5.88
2011-08-09,32.3,20.4,26.7,0.00,62,17.4,5.89
2011-08-10,24.6,17.2,20.9,12.80,69,21.5,3.62
2011-08-11,23.0,15.9,18.8,20.30,79,14.3,2.58
2011-08-12,25.5,15.1,20.5,0.00,60,13.8,4.98
2011-08-13,27.7,14.1,21.4,0.00,67,7.3,4.66
2011-08-14,28.9,17.6,23.5,0.20,67,8.5,4.81
2011-08-15,29.6,17.6,24.1,0.00,66,8.7,4.68
2011-08-16,30.5,17.5,24.7,0.00,64,9.2,4.83
2011-08-17,30.5,21.5,25.8,0.00,60,15.1,5.37
2011-08-18,28.2,19.6,23.8,0.00,73,13.2,4.16
2011-08-19,29.5,18.0,24.0,0.00,65,10.8,4.99
2011-08-20,32.4,16.9,25.3,0.00,59,18.8,5.51
2011-08-21,29.0,20.5,25.0,0.10,56,17.5,4.86
2011-08-22,30.7,17.7,24.7,0.00,66,8.3,4.73
2011-08-23,32.2,18.8,25.9,0.00,60,7.7,5.02
2011-08-24,34.0,19.2,27.0,0.00,58,10.1,5.40
2011-08-25,33.4,20.8,27.4,0.00,62,16.8,5.72
2011-08-26,30.1,21.1,25.8,0.00,56,22.0,6.16
2011-08-27,27.9,18.2,23.3,0.00,54,21.0,5.96
2011-08-28,26.9,16.1,21.9,0.00,53,15.0,5.42
2011-08-29,27.4,14.8,21.6,0.00,53,11.4,5.03
2011-08-30,28.9,14.6,22.3,0.00,55,9.3,4.72
2011-08-31,32.0,16.0,24.2,0.70,48,10.2,5.11
2011-09-01,31.3,19.0,25.3,0.00,48,11.2,5.14
2011-09-02,30.4,17.9,24.3,0.00,52,17.1,4.60
2011-09-03,27.0,18.8,23.0,0.60,65,8.6,3.74
2011-09-04,30.6,16.1,23.8,0.00,57,12.7,4.94
2011-09-05,32.2,16.8,25.0,0.00,50,10.9,5.10
2011-09-06,30.4,18.0,24.1,1.80,59,14.7,4.40
2011-09-07,27.5,19.1,23.0,2.20,69,15.9,3.43
2011-09-08,28.9,18.0,23.7,0.00,57,12.2,4.34
2011-09-09,27.5,19.3,23.1,0.00,45,26.4,5.90
2011-09-10,28.0,15.4,22.0,0.00,52,11.2,4.46
2011-09-11,30.7,16.1,23.7,0.00,54,9.1,4.55
2011-09-12,32.1,16.8,24.9,0.00,51,9.1,4.69
2011-09-13,32.4,17.6,25.1,0.00,50,12.1,4.96
2011-09-14,33.2,17.6,25.9,0.00,45,8.3,4.91
2011-09-15,33.4,17.5,25.6,0.00,45,8.3,4.46
2011-09-16,29.6,20.2,24.7,0.00,57,11.2,3.91
2011-09-17,29.4,19.3,24.4,0.00,65,10.5,3.82
2011-09-18,31.1,18.3,24.5,0.00,59,14.2,4.67
2011-09-19,29.0,17.5,23.3,0.00,50,18.6,5.42
2011-09-20,27.7,17.2,22.4,0.50,58,20.9,4.12
2011-09-21,24.0,17.8,20.6,0.20,65,20.6,3.23
2011-09-22,25.8,16.0,20.8,0.00,47,9.4,3.93
2011-09-23,27.0,14.5,20.7,0.00,52,12.7,4.03
2011-09-24,26.3,16.1,21.2,0.00,52,13.1,4.19
2011-09-25,25.2,15.4,20.2,0.00,60,13.2,3.18
2011-09-26,25.8,15.6,20.5,0.00,59,17.2,4.11
2011-09-27,23.4,13.5,18.5,0.00,52,14.3,3.89
2011-09-28,24.3,12.7,18.2,0.00,54,9.8,3.32
2011-09-29,26.1,12.1,18.9,0.00,51,15.2,3.92
2011-09-30,21.4,15.2,18.1,0.00,49,13.7,2.61
2011-10-01,25.3,15.0,19.7,0.00,54,10.6,3.24
2011-10-02,25.7,15.4,20.4,0.00,52,10.6,3.64
2011-10-03,24.1,15.2,19.0,0.00,56,10.3,3.23
2011-10-04,25.4,11.9,18.7,0.00,54,10.1,3.54
2011-10-05,26.0,12.6,19.4,0.00,47,11.2,3.74
2011-10-06,26.4,13.6,20.0,0.00,53,10.5,3.41
2011-10-07,27.8,13.9,20.7,0.00,49,12.3,3.71
2011-10-08,18.3,10.4,14.7,11.20,64,25.0,2.38
2011-10-09,10.5,8.1,9.5,17.60,89,14.9,0.49
2011-10-10,11.1,9.0,10.0,4.20,82,9.7,0.90
2011-10-11,14.7,9.3,11.2,0.90,71,14.4,1.48
2011-10-12,19.8,9.8,15.1,0.00,72,21.7,2.15
2011-10-13,18.0,11.9,15.2,6.20,80,19.9,1.59
2011-10-14,13.9,9.4,11.3,3.90,79,10.5,1.43
2011-10-15,12.6,4.4,8.6,0.00,76,10.5,1.62
2011-10-16,9.0,4.2,6.5,5.90,77,16.1,1.27
2011-10-17,8.8,2.8,5.6,0.10,70,20.0,1.20
2011-10-18,12.4,2.5,7.0,1.90,63,18.9,2.18
2011-10-19,18.5,1.6,9.3,0.00,56,12.3,2.54
2011-10-20,19.9,4.3,11.6,0.00,62,11.2,2.30
2011-10-21,18.5,6.0,11.7,0.00,73,7.9,2.00
2011-10-22,13.0,7.1,9.8,0.00,88,10.9,0.65
2011-10-23,14.9,7.7,11.2,0.00,82,20.6,1.43
2011-10-24,12.6,9.9,11.0,1.20,83,20.7,1.00
2011-10-25,14.1,9.3,11.1,0.00,75,16.6,1.50
2011-10-26,12.9,7.0,9.7,0.00,79,17.7,1.50
2011-10-27,12.6,6.1,9.2,0.00,69,18.4,1.97
2011-10-28,13.1,2.4,7.5,0.00,77,11.5,1.58
2011-10-29,11.7,3.1,6.7,0.00,80,10.2,1.34
2011-10-30,12.8,2.0,6.8,0.00,79,10.2,1.51
2011-10-31,12.7,3.0,6.8,0.00,78,8.2,1.38
2011-11-01,13.4,1.7,6.7,0.00,79,8.4,1.41
2011-11-02,13.3,3.0,7.5,0.00,83,9.7,1.12
2011-11-03,14.2,3.1,8.2,0.00,79,10.9,1.46
2011-11-04,15.0,2.5,8.1,0.00,77,9.2,1.53
2011-11-05,14.4,3.4,8.1,0.00,77,8.6,1.29
2011-11-06,14.8,3.0,8.7,0.00,81,15.0,1.37
2011-11-07,14.3,4.3,8.8,0.00,79,14.3,1.45
2011-11-08,13.3,3.6,7.9,0.00,80,9.0,1.27
2011-11-09,17.5,2.0,9.5,0.00,80,13.4,1.52
2011-11-10,9.9,4.2,7.0,1.60,85,15.5,0.70
2011-11-11,6.3,2.3,4.1,0.10,67,18.2,1.19
2011-11-12,5.5,-3.1,1.4,0.00,67,9.5,1.10
2011-11-13,5.4,-1.3,1.8,0.00,75,7.1,0.70
2011-11-14,5.6,0.3,3.0,0.00,76,8.2,0.74
2011-11-15,7.3,-2.5,1.7,0.00,78,8.4,1.00
2011-11-16,7.9,-2.3,1.6,0.00,79,10.2,0.93
2011-11-17,7.3,-1.5,1.9,0.00,83,8.9,0.83
2011-11-18,9.0,-2.7,1.7,0.00,78,7.6,0.95
2011-11-19,8.9,-1.5,2.7,0.00,72,7.1,0.99
2011-11-20,6.6,-1.5,1.7,0.00,83,8.9,0.80
2011-11-21,3.5,-2.6,-0.3,0.00,93,6.6,0.54
2011-11-22,4.9,-2.7,-0.1,0.00,89,6.3,0.66
2011-11-23,3.1,-3.7,-0.6,0.00,87,9.6,0.53
2011-11-24,3.6,0.3,1.7,0.00,84,7.4,0.41
2011-11-25,4.6,-0.0,2.2,0.00,89,5.0,0.36
2011-11-26,7.1,1.3,3.3,0.00,83,13.9,0.73
2011-11-27,7.1,-0.5,2.5,0.00,75,14.4,0.87
2011-11-28,14.2,0.4,5.8,0.00,61,21.9,1.79
2011-11-29,9.5,-1.2,3.8,0.00,77,9.4,0.91
2011-11-30,9.3,-2.4,2.2,0.00,84,8.7,0.83
2011-12-01,7.7,-2.1,1.7,0.00,83,10.8,0.80
2011-12-02,8.2,-1.9,2.7,0.00,85,5.6,0.77
2011-12-03,14.0,-1.6,4.4,0.00,78,11.9,1.01
2011-12-04,17.7,0.5,7.6,0.00,69,12.3,1.51
2011-12-05,18.4,4.6,10.8,0.10,61,14.8,1.71
2011-12-06,12.8,3.1,8.2,3.80,77,21.4,0.71
2011-12-07,7.8,1.0,4.2,1.50,83,12.1,0.71
2011-12-08,6.1,-1.5,1.9,1.10,78,25.2,0.68
2011-12-09,9.7,0.6,4.6,0.00,59,20.9,1.45
2011-12-10,12.2,-0.8,4.6,0.00,63,11.3,1.09
2011-12-11,17.0,5.6,9.9,0.00,69,13.0,1.29
2011-12-12,10.4,3.5,6.7,0.40,93,9.4,0.45
2011-12-13,9.6,2.6,5.7,0.00,96,6.2,0.54
2011-12-14,11.0,2.9,6.0,0.00,94,6.0,0.62
2011-12-15,12.0,2.1,5.8,0.00,91,7.7,0.68
2011-12-16,11.0,3.7,6.4,6.20,84,25.4,0.85
2011-12-17,15.7,5.0,8.5,0.80,64,18.7,1.44
2011-12-18,8.1,-1.0,4.5,1.00,69,22.9,1.17
2011-12-19,5.8,-1.2,2.5,0.70,81,15.1,0.56
2011-12-20,4.2,1.5,2.6,4.50,98,15.9,0.24
2011-12-21,4.5,-3.0,1.6,0.10,73,24.1,0.93
2011-12-22,0.6,-3.3,-0.6,7.30,87,10.0,0.27
2011-12-23,1.6,-4.1,-0.5,2.10,88,13.1,0.47
2011-12-24,1.6,-4.4,-1.7,0.00,78,8.5,0.51
2011-12-25,3.3,-3.4,-0.7,0.00,72,8.9,0.68
2011-12-26,3.1,-1.3,0.6,0.00,91,7.2,0.42
2011-12-27,4.6,-4.5,-0.4,0.00,86,11.2,0.64
2011-12-28,5.8,-2.1,1.5,0.00,80,9.3,0.61
2011-12-29,5.6,-1.9,1.2,0.00,86,6.9,0.59
2011-12-30,6.0,-3.2,0.7,0.00,83,7.0,0.68
2011-12-31,2.2,-1.7,0.5,1.90,93,9.2,0.22
2012-01-01,5.9,-2.2,1.3,0.00,80,15.9,0.71
2012-01-02,9.8,-3.1,1.3,0.00,69,8.6,0.87
2012-01-03,11.0,-1.7,2.8,0.00,79,11.4,0.89
2012-01-04,12.5,-1.3,3.8,0.00,79,9.8,0.89
2012-01-05,11.2,0.1,5.0,0.00,75,16.3,1.04
2012-01-06,6.2,3.1,4.7,24.40,90,22.7,0.24
2012-01-07,5.8,1.1,2.3,50.90,98,29.4,0.13
2012-01-08,2.3,-0.8,0.6,0.10,82,13.7,0.66
2012-01-09,2.8,-0.2,0.8,2.80,92,14.2,0.46
2012-01-10,4.1,-1.4,0.5,0.00,87,15.0,0.56
2012-01-11,2.4,-3.2,-1.0,0.20,89,10.8,0.43
2012-01-12,4.4,-4.5,0.4,0.00,86,15.0,0.53
2012-01-13,8.1,-6.0,1.0,0.00,77,24.9,1.08
2012-01-14,4.0,0.6,2.6,0.00,67,31.4,1.32
2012-01-15,2.1,-2.1,-0.1,0.40,70,27.6,1.07
2012-01-16,0.8,-3.0,-1.7,0.60,69,22.3,0.94
2012-01-17,0.5,-4.6,-2.6,0.00,67,23.7,0.88
2012-01-18,1.1,-6.2,-3.0,1.10,78,10.0,0.57
2012-01-19,5.1,-7.3,-1.5,0.00,72,15.6,0.90
2012-01-20,6.6,-0.0,4.1,0.20,71,16.6,0.85
2012-01-21,3.8,0.5,2.5,6.00,82,28.5,0.59
2012-01-22,6.1,-5.3,1.1,0.10,71,31.7,0.92
2012-01-23,12.6,-0.5,5.1,0.20,66,25.2,1.63
2012-01-24,9.2,-1.1,3.8,2.00,79,14.3,0.86
2012-01-25,3.8,0.8,2.3,17.70,99,22.5,0.19
2012-01-26,0.4,-7.0,-4.6,25.20,89,26.4,0.25
2012-01-27,-6.6,-8.7,-7.7,0.20,81,15.1,0.44
2012-01-28,-8.4,-11.7,-9.4,0.00,83,13.6,0.40
2012-01-29,-10.6,-17.6,-13.1,0.00,87,10.0,0.38
2012-01-30,-11.5,-19.6,-16.0,0.00,85,11.2,0.36
2012-01-31,-12.9,-21.3,-17.7,0.00,82,10.2,0.38
2012-02-01,-12.9,-20.3,-16.8,0.00,83,19.8,0.35
2012-02-02,-12.0,-17.7,-14.7,2.90,83,12.2,0.30
2012-02-03,-4.8,-13.7,-9.2,1.80,89,16.9,0.39
2012-02-04,-2.2,-9.1,-6.3,2.00,92,8.4,0.54
2012-02-05,-3.8,-7.6,-5.0,2.00,88,19.5,0.46
2012-02-06,-6.0,-9.6,-7.6,4.30,89,13.9,0.36
2012-02-07,-6.7,-10.2,-7.9,9.50,85,25.6,0.34
2012-02-08,-10.5,-13.2,-12.2,0.30,76,24.6,0.45
2012-02-09,-12.5,-16.7,-14.6,0.00,82,9.8,0.46
2012-02-10,-12.4,-17.8,-15.3,0.00,81,11.2,0.45
2012-02-11,-9.1,-18.1,-13.5,0.50,83,15.6,0.41
2012-02-12,-7.3,-14.1,-11.0,0.80,88,9.4,0.45
2012-02-13,-5.1,-10.9,-8.5,3.40,88,18.4,0.37
2012-02-14,-5.0,-13.6,-9.6,0.00,76,15.7,0.77
2012-02-15,-3.6,-17.2,-10.6,0.00,79,14.7,0.85
2012-02-16,1.9,-2.4,-0.4,1.30,73,33.8,1.20
2012-02-17,-1.0,-6.0,-2.8,3.30,84,22.8,0.77
2012-02-18,1.7,-7.0,-2.9,0.80,87,12.2,0.78
2012-02-19,1.6,-6.9,-3.0,0.00,87,12.0,1.00
2012-02-20,-0.6,-8.0,-4.0,0.00,94,7.4,0.88
2012-02-21,1.3,-6.4,-2.7,0.00,92,10.5,0.96
2012-02-22,1.0,-8.3,-3.3,0.00,94,8.5,0.94
2012-02-23,1.6,-5.7,-2.4,0.00,95,10.2,0.94
2012-02-24,5.9,-3.1,3.4,0.00,81,27.1,1.29
2012-02-25,11.5,5.7,7.7,0.00,77,34.9,1.86
2012-02-26,8.9,2.4,5.4,0.00,73,22.8,1.53
2012-02-27,3.4,-0.9,1.5,2.00,85,15.5,0.90
2012-02-28,2.1,-7.9,-2.3,0.10,68,18.7,1.39
2012-02-29,3.5,-3.6,-0.7,2.20,76,18.4,0.95
2012-03-01,4.2,-3.8,-0.2,1.90,77,13.9,1.35
2012-03-02,10.7,-4.0,3.6,0.70,77,25.2,1.12
2012-03-03,11.3,5.6,8.4,0.10,65,31.9,2.43
2012-03-04,11.6,0.7,5.8,0.00,54,22.7,2.61
2012-03-05,7.1,-0.9,2.8,0.00,74,9.1,1.61
2012-03-06,7.5,-4.1,1.1,0.00,75,11.0,1.75
2012-03-07,3.0,-3.3,-0.0,0.00,78,10.2,0.99
2012-03-08,6.1,-2.0,1.3,0.00,83,9.1,1.14
2012-03-09,7.3,-2.8,2.1,0.00,81,9.2,1.45
2012-03-10,8.7,-1.4,3.3,0.00,74,9.0,1.83
2012-03-11,9.0,-1.5,3.3,0.00,75,10.1,1.94
2012-03-12,7.1,0.2,3.1,6.90,84,14.0,1.36
2012-03-13,8.6,-1.3,3.2,0.00,70,9.4,1.85
2012-03-14,13.1,0.1,6.2,0.00,68,26.7,2.40
2012-03-15,9.9,3.2,6.9,4.20,81,24.9,1.50
2012-03-16,12.6,-1.6,5.7,0.00,72,11.4,2.37
2012-03-17,18.5,0.9,9.6,0.00,61,10.2,3.05
2012-03-18,21.3,2.2,11.6,0.00,54,10.8,3.59
2012-03-19,22.7,5.0,13.8,0.00,54,12.3,3.71
2012-03-20,20.4,7.7,13.7,0.00,62,15.4,3.37
2012-03-21,18.4,7.3,13.1,0.00,61,14.7,3.46
2012-03-22,18.8,4.9,12.4,0.00,56,11.7,3.32
2012-03-23,20.9,4.1,12.4,0.00,63,9.9,3.26
2012-03-24,21.0,4.7,12.9,0.70,65,8.8,3.17
2012-03-25,19.8,8.5,13.8,0.60,66,13.0,3.12
2012-03-26,17.0,9.1,13.1,0.70,59,20.5,3.35
2012-03-27,13.9,5.3,9.9,0.00,49,22.9,3.71
2012-03-28,15.6,6.7,11.6,0.10,48,21.0,3.35
2012-03-29,20.0,8.0,14.1,0.00,42,33.5,5.09
2012-03-30,13.6,9.5,11.5,5.20,60,38.5,3.12
2012-03-31,16.7,7.6,11.8,0.00,56,34.4,3.15
2012-04-01,13.3,5.5,9.5,1.80,56,28.9,2.38
2012-04-02,13.4,1.6,7.4,0.00,48,15.9,3.39
2012-04-03,20.9,1.5,11.3,0.00,58,10.0,3.58
